"","name","brand","country","city","power","price","km","year","stringAsFactors"
"3226","Cabeza tractora Renault T-Series 460.19 DTI 11","Est","FRANCIA","Sarthe",460,NA,396000,"2018",FALSE
"3227","Cabeza tractora Scania R 560","Scania","FRANCIA","Eure",560,37000,741000,"2012",FALSE
"3228","Cabeza tractora Scania R 730","Scania","FRANCIA","Eure",730,57000,798000,"2011",FALSE
"3229","Cabeza tractora Scania R 490","Scania","FRANCIA","Loire",490,37500,758000,"2014",FALSE
"3230","Cabeza tractora Volvo FH 540","Volvo","FRANCIA","Loire",540,77000,435000,"2018",FALSE
"3231","Cabeza tractora Volvo FH12 FH 12.460 Globetrotter XL - Manual gearbox - Dutch truck","Volvo","HOLANDA","Ravenstein",420,17400,999999,"2006",FALSE
"3232","Cabeza tractora Scania R 480","Scania","HOLANDA","Ravenstein",NA,16900,999500,"2008",FALSE
"3233","Cabeza tractora DAF XF 460","DAF","HOLANDA","Ede",459,19900,916000,"2014",FALSE
"3234","Cabeza tractora DAF XF 460","DAF","HOLANDA","Ede",459,19900,991000,"2014",FALSE
"3235","Cabeza tractora MAN TGX 18 420 EURO 6, Standairco, PTO","MAN","HOLANDA","Ede",420,39900,588000,"2018",FALSE
"3236","Cabeza tractora Scania R 500","Scania","FRANCIA","Seine",500,59800,654000,"2018",FALSE
"3237","Cabeza tractora MAN 19.422","MAN","FRANCIA","Ille",420,7500,613000,"1994",FALSE
"3238","Cabeza tractora Iveco Stralis 460","Iveco","FRANCIA","Bas",460,16500,390000,"2015",FALSE
"3239","Cabeza tractora DAF XF 510 FT","DAF","FRANCIA","Landes",375,NA,320000,"2016",FALSE
"3240","Cabeza tractora Renault T-Series 460 T4X2 E6","Renault","FRANCIA","Seine",460,34000,458000,"2016",FALSE
"3241","Cabeza tractora Scania R 450 High/line","Scania","ITALIA","Livorno",450,NA,708000,"2016",FALSE
"3242","Cabeza tractora Iveco Stralis AS 440 S 48 TP","Iveco","ITALIA","Livorno",480,NA,431000,"2015",FALSE
"3243","Cabeza tractora Iveco Stralis AT 440 S 46 TP","Iveco","ITALIA","Livorno",460,NA,415,"2016",FALSE
"3244","Cabeza tractora DAF XF 480","DAF","FRANCIA","Nord",480,NA,478003,"2018",FALSE
"3245","Cabeza tractora DAF XF 480","DAF","FRANCIA","Nord",480,NA,456404,"2018",FALSE
"3246","Cabeza tractora Iveco Stralis 500+6x2+INTARDER+HYDRAULIQUE","Iveco","FRANCIA","Nord",500,33900,573576,"2015",FALSE
"3247","Cabeza tractora DAF XF 530","DAF","FRANCIA","Calvados",530,59000,650000,"2017",FALSE
"3248","Cabeza tractora Scania R 500","Scania","FRANCIA","Calvados",500,20000,1400000,"2007",FALSE
"3249","Cabeza tractora Iveco Stralis 560","Iveco","ITALIA","Piacenza",560,27000,527000,"2013",FALSE
"3250","Cabeza tractora Iveco Stralis AS 440S46","Iveco","ITALIA","Moncalieri",480,49500,399000,"2016",FALSE
"3251","Cabeza tractora MAN TGS 18.500 4x4 BLS LOF Kipphydraulik Retarder","MAN","ALEMANIA","Schüttorf",NA,NA,NA,"2017",FALSE
"3252","Cabeza tractora MAN TGS 18.470 TGS 4x2 BL 2 Kreishydraulik","MAN","ALEMANIA","Schüttorf",NA,NA,35637,"2021",FALSE
"3253","Cabeza tractora Iveco Stralis AS 440 S 50 TP","Iveco","ITALIA","Agrate Brianza",500,NA,1093000,"2007",FALSE
"3254","Cabeza tractora Iveco Stralis 500","Iveco","ITALIA","Verona",NA,NA,1e+06,"2008",FALSE
"3255","Cabeza tractora Mercedes Actros Actros 1842 / Mega / 2 Tanks / VOITH Retarder","Mercedes","ALEMANIA","Salzgitter",422,33950,528086,"2015",FALSE
"3256","Cabeza tractora MAN TGX TGX 18.420 4X2 BLS, Retarder, Standkl.","MAN","ALEMANIA","Greven",NA,34500,922000,"2018",FALSE
"3257","Cabeza tractora MAN TGX TGX 18.420 4X2 BLS, Retarder, Standkl.","MAN","ALEMANIA","Greven",NA,33500,999000,"2018",FALSE
"3258","Cabeza tractora MAN TGX TGX 18.420 4X2 BLS, Retarder, Standkl.","MAN","ALEMANIA","Greven",NA,35900,650268,"2018",FALSE
"3259","Cabeza tractora MAN TGX TGX 18.420 4X2 BLS, Retarder, Standkl.","MAN","ALEMANIA","Greven",NA,34900,838000,"2018",FALSE
"3260","Cabeza tractora Mercedes Axor AXOR 1840","Mercedes","ALEMANIA","Gundelfingen / Freiburg",400,16200,620000,"2009",FALSE
"3261","Cabeza tractora Volvo F12 360","Volvo","GRECIA","Aspropyrgos",360,NA,425698,"1984",FALSE
"3262","Cabeza tractora Renault Magnum AE 440","Renault","PORTUGAL","Caranguejeira",440,NA,7e+05,"2000",FALSE
"3263","Cabeza tractora Renault Premium 450 DXI","Renault","PORTUGAL","Caranguejeira",450,NA,1020000,"2008",FALSE
"3264","Cabeza tractora Renault Premium 440","Renault","PORTUGAL","Caranguejeira",440,NA,7e+05,"2005",FALSE
"3265","Cabeza tractora Volvo FH12 420","Volvo","PORTUGAL","Caranguejeira",420,NA,1300000,"1998",FALSE
"3266","Cabeza tractora Mercedes Axor 1843","Mercedes","PORTUGAL","Caranguejeira",430,NA,930000,"2009",FALSE
"3267","Cabeza tractora convoy excepcional MAN TGA","MAN","PORTUGAL","Caranguejeira",NA,NA,5e+05,"2006",FALSE
"3268","Cabeza tractora Renault Premium 450 DXI","Renault","PORTUGAL","Caranguejeira",450,NA,9e+05,"2008",FALSE
"3269","Cabeza tractora Renault Magnum AE 480","Renault","PORTUGAL","Caranguejeira",480,NA,5e+05,"2001",FALSE
"3270","Cabeza tractora Renault Premium 440 DXI","Renault","PORTUGAL","Caranguejeira",440,NA,1400000,"2006",FALSE
"3271","Cabeza tractora Renault Premium 420","Renault","PORTUGAL","Caranguejeira",420,NA,1300000,"2002",FALSE
"3272","Cabeza tractora Renault Premium 440 DXI","Renault","PORTUGAL","Caranguejeira",440,NA,7e+05,"2008",FALSE
"3273","Cabeza tractora Renault Premium 420 DCI","Renault","PORTUGAL","Caranguejeira",NA,NA,770000,"2000",FALSE
"3274","Cabeza tractora Renault Magnum 440 DXI","Renault","PORTUGAL","Caranguejeira",440,NA,1e+06,"2006",FALSE
"3275","Cabeza tractora Scania R 420 High Line","Scania","PORTUGAL","Turquel",420,NA,1639942,"2007",FALSE
"3276","Cabeza tractora productos peligrosos / ADR Scania R 410","Scania","PORTUGAL","Turquel",410,NA,779000,"2014",FALSE
"3277","Cabeza tractora Scania R 440","Scania","FRANCIA","Côte",440,25000,1180000,"2010",FALSE
"3278","Cabeza tractora DAF XF 460","DAF","HOLANDA","Ravenstein",462,36900,901800,"2016",FALSE
"3279","Cabeza tractora DAF","DAF","ITALIA","Calcinato",480,NA,NA,NA,FALSE
"3280","Cabeza tractora DAF XF 480","DAF","HOLANDA","Hoornaar",462,54500,471000,"2017",FALSE
"3281","Cabeza tractora Volvo FH12 420","Volvo","FRANCIA","Yvelines",NA,NA,1232164,"2001",FALSE
"3282","Cabeza tractora Iveco Trakker 480","Iveco","BÉLGICA","Wingene",479,83350,10,"2022",FALSE
"3283","Cabeza tractora Volvo FH 500","Volvo","FRANCIA","Loire",500,NA,60000,"2018",FALSE
"3284","Cabeza tractora Iveco Stralis Hi-Way AS440S46 TP E6","Iveco","FRANCIA","Rhône",NA,NA,650903,"2014",FALSE
"3285","Cabeza tractora Mercedes Arocs 1943 4 units TOP","Mercedes","BÉLGICA","Bree",NA,NA,164191,"2017",FALSE
"3286","Cabeza tractora Mercedes Actros 1841","Mercedes","BÉLGICA","Bree",NA,18900,582493,"2006",FALSE
"3287","Cabeza tractora Renault Premium 300","Renault","BÉLGICA","Bree",NA,8250,432778,"1999",FALSE
"3288","Cabeza tractora DAF XF 106 460 SC","DAF","FRANCIA","Puy",460,27850,670000,"2015",FALSE
"3289","Cabeza tractora Mercedes Arocs 1843","Mercedes","FRANCIA","Puy",430,59500,165000,"2017",FALSE
"3290","Cabeza tractora Iveco Stralis AS440S56 6x4 Hydraulic Euro 5","Iveco","DINAMARCA","Padborg",560,NA,788000,"2007",FALSE
"3291","Tractora semi para ganado Scania","Scania","FRANCIA","Haute",580,NA,539484,"2018",FALSE
"3292","Cabeza tractora Iveco Stralis 480","Iveco","FRANCIA","Pas",480,NA,340000,"2018",FALSE
"3293","Cabeza tractora Renault ciagnik T 430 EURO 6!, Piekna, dwa zbiorniki, spojlery","Renault","POLONIA","Góra Kalwaria",NA,28620,930000,"2016",FALSE
"3294","Cabeza tractora MAN LOW DECK 2016","MAN","POLONIA","Pilzno",NA,28180,605000,"2016",FALSE
"3295","Cabeza tractora MAN TGX 18 480 2016","MAN","POLONIA","Pilzno",NA,28180,622000,"2016",FALSE
"3296","Cabeza tractora DAF XF 105 460 * EURO 5 * 622 200 km !!! * HYDRAULICS * MANUAL * STA","DAF","POLONIA","Daleszyce",NA,16300,NA,NA,FALSE
"3297","Cabeza tractora Renault Premium 450","Renault","ITALIA","Parma",NA,8500,1100000,"2008",FALSE
"3298","Cabeza tractora DAF XF 460","DAF","HOLANDA","Vuren",462,35900,739289,"2017",FALSE
"3299","Cabeza tractora Iveco Stralis AS440S40 STRALIS lng mautfrei","Iveco","HOLANDA","Vuren",399,29900,734951,"2017",FALSE
"3300","Cabeza tractora MAN TGS 18.460","MAN","HOLANDA","Vuren",459,69900,259681,"2019",FALSE
"3301","Cabeza tractora DAF XF 460","DAF","HOLANDA","Vuren",462,35900,693250,"2017",FALSE
"3302","Cabeza tractora MAN TGX 18.440","MAN","HOLANDA","Vuren",440,22950,911369,"2015",FALSE
"3303","Cabeza tractora DAF XF 460","DAF","HOLANDA","Vuren",462,35900,656717,"2017",FALSE
"3304","Cabeza tractora Scania G 440","Scania","HOLANDA","Vuren",440,16950,1249857,"2010",FALSE
"3305","Cabeza tractora Scania G 400","Scania","HOLANDA","Vuren",399,16900,608043,"2010",FALSE
"3306","Tractora semi hormigón cuba / mezclador MUELLER MITTETAL 2AS 12m3 mixer","Hormig","HOLANDA","Vuren",NA,39900,NA,"2009",FALSE
"3307","Tractora semi hormigón Volvo FH13 FH 13.500 mixer combi","Volvo","HOLANDA","Vuren",500,39900,335037,"2009",FALSE
"3308","Cabeza tractora Scania G450 Highline","Scania","POLONIA","Mo",NA,39830,6e+05,"2016",FALSE
"3309","Cabeza tractora DAF XF 510","DAF","FRANCIA","Vienne",NA,NA,402687,"2017",FALSE
"3310","Cabeza tractora DAF XF 510","DAF","FRANCIA","Vienne",NA,NA,377082,"2017",FALSE
"3311","Cabeza tractora Scania R500 Cr 19 6x2 Boogie","Scania","HOLANDA","Geleen",500,27500,1057713,"2013",FALSE
"3312","Cabeza tractora MAN","MAN","FRANCIA","Rhône",NA,NA,539809,"2007",FALSE
"3313","Cabeza tractora DAF XF105 460","DAF","FRANCIA","Rhône",460,NA,698378,"2009",FALSE
"3314","Cabeza tractora productos peligrosos / ADR Scania R 420","Scania","FRANCIA","Rhône",420,NA,576000,"2008",FALSE
"3315","Cabeza tractora Scania S 500","Scania","ITALIA","Trofarello",500,80000,580000,"2018",FALSE
"3316","Cabeza tractora DAF CF85 CF 85.360 SSC TUV","DAF","HOLANDA","Groot",360,12750,1168399,"2010",FALSE
"3317","Cabeza tractora Renault C-Series 520 DTI","Renault","FRANCIA","Ille",520,NA,210534,"2019",FALSE
"3318","Cabeza tractora Scania R 450","Scania","HOLANDA","Meerkerk",450,31950,979830,"2016",FALSE
"3319","Cabeza tractora Scania R 410","Scania","HOLANDA","Meerkerk",410,25950,909293,"2015",FALSE
"3320","Cabeza tractora Volvo FH 500","Volvo","HOLANDA","Meerkerk",509,30950,638340,"2012",FALSE
"3321","Cabeza tractora Iveco Stralis AS 460 8x AVAILABLE - STRALIS - 2 TANKS - NEW MODEL - BELGIUM TOP TRUCKS","Iveco","HOLANDA","Oisterwijk",459,28500,559690,"2017",FALSE
"3322","Cabeza tractora DAF XG 480 - 5x AVAILABLE! NEW TRUCK - TOP!","DAF","HOLANDA","Oisterwijk",479,129500,1200,"2022",FALSE
"3323","Cabeza tractora DAF XG 480 - 5x AVAILABLE! NEW TRUCK - TOP!","DAF","HOLANDA","Oisterwijk",479,129500,1200,"2022",FALSE
"3324","Cabeza tractora Renault T 440 2x Tanks Sleeper","Renault","HOLANDA","Veghel",440,28750,420187,"2018",FALSE
"3325","Cabeza tractora DAF XF 460","DAF","HOLANDA","Veghel",459,27400,727023,"2015",FALSE
"3326","Cabeza tractora Iveco Stralis 460","Iveco","HOLANDA","Veghel",459,29800,424421,"2018",FALSE
"3327","Cabeza tractora DAF XF 460","DAF","HOLANDA","Veghel",459,23400,977415,"2015",FALSE
"3328","Cabeza tractora MAN TGX 18.440","MAN","HOLANDA","Veghel",440,10995,823775,"2013",FALSE
"3329","Cabeza tractora Iveco Stralis 460","Iveco","HOLANDA","Veghel",459,15400,882443,"2014",FALSE
"3330","Cabeza tractora Scania G 420","Scania","HOLANDA","Veghel",420,15900,1035379,"2010",FALSE
"3331","Cabeza tractora Scania R 480","Scania","HOLANDA","Veghel",479,13200,975389,"2007",FALSE
"3332","Cabeza tractora Scania R 520","Scania","HOLANDA","Veghel",519,39400,779323,"2014",FALSE
"3333","Cabeza tractora MAN TGS 18.400","MAN","HOLANDA","Veghel",399,36900,416416,"2015",FALSE
"3334","Tractora semi portamáquinas Mercedes Actros 4155","Mercedes","HOLANDA","Veghel",550,169800,395283,"2008",FALSE
"3335","Tractora semi cisterna MAN TGX 18.480","MAN","HOLANDA","Veghel",479,53400,473685,"2016",FALSE
"3336","Cabeza tractora Mercedes Actros 4155","Mercedes","HOLANDA","Veghel",550,44900,395283,"2008",FALSE
"3337","Cabeza tractora DAF XF 460","DAF","HOLANDA","Veghel",459,31400,811970,"2014",FALSE
"3338","Cabeza tractora Volvo FH 400","Volvo","HOLANDA","Veghel",399,13800,1014096,"2009",FALSE
"3339","Cabeza tractora Scania S 500","Scania","HOLANDA","Veghel",500,67900,873248,"2018",FALSE
"3340","Cabeza tractora Mercedes Actros 1843","Mercedes","HOLANDA","Veghel",429,29800,480029,"2015",FALSE
"3341","Cabeza tractora MAN TGA 26.480","MAN","HOLANDA","Veghel",479,16400,986861,"2006",FALSE
"3342","Cabeza tractora Iveco Stralis 460","Iveco","HOLANDA","Veghel",459,29800,420806,"2018",FALSE
"3343","Cabeza tractora Volvo FH16 540","Volvo","HOLANDA","Veghel",539,189400,11,NA,FALSE
"3344","Cabeza tractora Mercedes Actros 1845","Mercedes","HOLANDA","Veghel",450,33400,764708,"2015",FALSE
"3345","Cabeza tractora MAN TGS 18.500 New Crane Palfinger PK24002 Winch","MAN","HOLANDA","Veghel",500,149900,114292,"2018",FALSE
"3346","Cabeza tractora Renault T 520 2x Tanks","Renault","HOLANDA","Veghel",519,32900,785951,"2013",FALSE
"3347","Cabeza tractora Mercedes Actros 1851","Mercedes","HOLANDA","Veghel",509,32900,669285,"2014",FALSE
"3348","Cabeza tractora Renault T 460 Hydraulik","Renault","HOLANDA","Veghel",459,25900,526917,"2015",FALSE
"3349","Cabeza tractora Scania R 164","Scania","HOLANDA","Veghel",580,29400,1003992,"2003",FALSE
"3350","Cabeza tractora MAN TGS 18.400","MAN","HOLANDA","Veghel",399,18400,727503,"2015",FALSE
"3351","Cabeza tractora DAF XF 460","DAF","HOLANDA","Veghel",459,30200,662418,"2017",FALSE
"3352","Cabeza tractora Volvo FH 500","Volvo","HOLANDA","Veghel",500,55800,287161,"2014",FALSE
"3353","Cabeza tractora HOWO 371 NEW! RHD Manual Big-Axle Steelsuspension","Est","HOLANDA","Veghel",371,33900,12,"2021",FALSE
"3354","Cabeza tractora Scania R 480","Scania","HOLANDA","Veghel",479,15900,1023497,"2010",FALSE
"3355","Cabeza tractora Mercedes Actros 1845","Mercedes","HOLANDA","Veghel",450,21400,914994,"2013",FALSE
"3356","Cabeza tractora Volvo FMX 450","Volvo","HOLANDA","Veghel",450,43400,430471,"2017",FALSE
"3357","Cabeza tractora Volvo FH 500","Volvo","HOLANDA","Veghel",500,57900,588284,"2015",FALSE
"3358","Cabeza tractora Renault T 460 2 Tanks Mega","Renault","HOLANDA","Veghel",459,24400,770751,"2015",FALSE
"3359","Cabeza tractora Volvo FH 420","Volvo","HOLANDA","Veghel",420,28900,903939,"2013",FALSE
"3360","Cabeza tractora Renault T 460 Hydraulic","Renault","HOLANDA","Veghel",459,44900,385466,"2018",FALSE
"3361","Cabeza tractora Scania R 520","Scania","HOLANDA","Veghel",519,50400,410657,"2014",FALSE
"3362","Cabeza tractora DAF XF 460","DAF","HOLANDA","Veghel",459,25900,740823,"2015",FALSE
"3363","Cabeza tractora Iveco Stralis 420","Iveco","HOLANDA","Veghel",420,22400,509521,"2017",FALSE
"3364","Cabeza tractora Volvo FH 540","Volvo","HOLANDA","Veghel",539,82900,685183,"2009",FALSE
"3365","Cabeza tractora Scania R 730","Scania","HOLANDA","Veghel",730,37400,695302,"2011",FALSE
"3366","Cabeza tractora DAF XF 460","DAF","HOLANDA","Veghel",459,29800,764452,"2017",FALSE
"3367","Cabeza tractora Volvo FH 460","Volvo","HOLANDA","Veghel",459,54900,550987,"2018",FALSE
"3368","Cabeza tractora Volvo FH16 540","Volvo","HOLANDA","Veghel",539,30400,710795,"2011",FALSE
"3369","Cabeza tractora Scania R 410","Scania","HOLANDA","Veghel",410,58400,482435,"2018",FALSE
"3370","Cabeza tractora Volvo FMX 540","Volvo","HOLANDA","Veghel",539,204900,313139,"2015",FALSE
"3371","Cabeza tractora productos peligrosos / ADR MAN TGS 33.440","MAN","HOLANDA","Veghel",440,25900,723146,"2009",FALSE
"3372","Cabeza tractora Iveco Stralis 400","Iveco","HOLANDA","Veghel",399,33900,343987,"2018",FALSE
"3373","Cabeza tractora DAF XF 460","DAF","HOLANDA","Veghel",459,30800,615846,"2017",FALSE
"3374","Cabeza tractora Mercedes Actros 1845","Mercedes","HOLANDA","Veghel",450,17900,921688,"2014",FALSE
"3375","Cabeza tractora Scania S 520 V8 ACC Navi 2x Tanks","Scania","HOLANDA","Veghel",519,70900,757493,"2018",FALSE
"3376","Cabeza tractora Mercedes Actros 1842","Mercedes","HOLANDA","Veghel",420,20900,805749,"2014",FALSE
"3377","Cabeza tractora productos peligrosos / ADR MAN TGX 28.580","MAN","HOLANDA","Veghel",580,67900,391455,"2019",FALSE
"3378","Cabeza tractora Iveco Stralis 480","Iveco","HOLANDA","Veghel",479,24900,603909,"2016",FALSE
"3379","Cabeza tractora Mercedes Actros 3351","Mercedes","HOLANDA","Veghel",509,57400,413663,"2015",FALSE
"3380","Cabeza tractora DAF XF 460","DAF","HOLANDA","Veghel",459,25900,727618,"2016",FALSE
"3381","Cabeza tractora Renault T 460 2x Tanks Sleeper","Renault","HOLANDA","Veghel",459,35900,347523,"2017",FALSE
"3382","Cabeza tractora MAN TGX 18.440 XLX","MAN","HOLANDA","Veghel",440,33900,483159,"2014",FALSE
"3383","Cabeza tractora Iveco Stralis XP 440S46 ACC 2x Tanks","Iveco","HOLANDA","Veghel",459,22900,641706,"2016",FALSE
"3384","Cabeza tractora DAF XF105 .510 SSC Intarder Hydraulik Liftachse","DAF","HOLANDA","Veghel",509,22900,439417,"2011",FALSE
"3385","Cabeza tractora Renault T 460 2x Tanks Sleeper","Renault","HOLANDA","Veghel",459,21400,731878,"2015",FALSE
"3386","Cabeza tractora MAN TGX 26.440","MAN","HOLANDA","Veghel",440,14900,1164733,"2008",FALSE
"3387","Cabeza tractora Volvo FH 460","Volvo","HOLANDA","Veghel",459,25800,890058,"2012",FALSE
"3388","Cabeza tractora Renault D 320 LOW KM!","Renault","HOLANDA","Veghel",319,30900,52043,"2016",FALSE
"3389","Cabeza tractora Mercedes Actros 2046","Mercedes","HOLANDA","Veghel",459,37400,659739,"2012",FALSE
"3390","Cabeza tractora Mercedes Actros 1845","Mercedes","HOLANDA","Veghel",450,12900,1023881,"2012",FALSE
"3391","Cabeza tractora Volvo FH 440","Volvo","HOLANDA","Veghel",440,13800,922506,"2008",FALSE
"3392","Cabeza tractora Iveco Stralis 460","Iveco","HOLANDA","Veghel",459,29800,421438,"2018",FALSE
"3393","Cabeza tractora Mercedes Actros 1845","Mercedes","HOLANDA","Veghel",450,30900,669273,"2016",FALSE
"3394","Cabeza tractora Volvo FH 460","Volvo","HOLANDA","Veghel",459,44400,576371,"2016",FALSE
"3395","Cabeza tractora DAF XF 510","DAF","HOLANDA","Veghel",509,36900,581621,"2016",FALSE
"3396","Cabeza tractora DAF XF 460","DAF","HOLANDA","Veghel",459,29400,816910,"2017",FALSE
"3397","Cabeza tractora DAF XF 480","DAF","HOLANDA","Veghel",479,42900,451682,"2017",FALSE
"3398","Cabeza tractora DAF XF105 .410 NL-Truck SC Hydraulik Lift-Lenkachse Big-Euro 5","DAF","HOLANDA","Veghel",410,17900,1155699,"2008",FALSE
"3399","Cabeza tractora Renault Premium 460","Renault","HOLANDA","Veghel",459,13800,951874,"2013",FALSE
"3400","Cabeza tractora DAF XF 440","DAF","HOLANDA","Veghel",440,24900,848787,"2015",FALSE
"3401","Cabeza tractora DAF XF 440","DAF","HOLANDA","Veghel",440,27400,542232,"2015",FALSE
"3402","Cabeza tractora DAF XF 530","DAF","HOLANDA","Veghel",530,46400,1071153,"2017",FALSE
"3403","Cabeza tractora DAF XF 530","DAF","HOLANDA","Veghel",530,63900,417007,"2018",FALSE
"3404","Cabeza tractora Mercedes Actros 1840","Mercedes","HOLANDA","Veghel",399,25400,378403,"2003",FALSE
"3405","Cabeza tractora MAN TGX 26.560","MAN","HOLANDA","Veghel",560,44900,516149,"2015",FALSE
"3406","Cabeza tractora productos peligrosos / ADR Renault T 520 Liftachse ADR 2x Tanks","Renault","HOLANDA","Veghel",519,69400,170353,"2018",FALSE
"3407","Cabeza tractora Mercedes Actros 1845","Mercedes","HOLANDA","Veghel",450,29400,731546,"2014",FALSE
"3408","Cabeza tractora DAF XF105 .410 SC LIft+Lenkachse EEV","DAF","HOLANDA","Veghel",410,19200,1149907,"2011",FALSE
"3409","Cabeza tractora Volvo FH 460","Volvo","HOLANDA","Veghel",459,129900,1287,"2022",FALSE
"3410","Cabeza tractora Iveco Trakker 480","Iveco","BÉLGICA","Wingene",479,83350,10,"2022",FALSE
"3411","Cabeza tractora Renault T 520 4 UNT.DISPO","Renault","FRANCIA","Pyrénées",530,NA,490000,"2018",FALSE
"3412","Cabeza tractora Volvo FH","Volvo","FRANCIA","Pyrénées",NA,NA,417325,"2018",FALSE
"3413","Cabeza tractora FH 4 460","Est","FRANCIA","Pyrénées",626,NA,442000,"2017",FALSE
"3414","Cabeza tractora DAF XF 480","DAF","FRANCIA","Pyrénées",483,NA,620000,"2018",FALSE
"3415","Cabeza tractora Volvo FH 4 500 AUTO RETARDER HYDRAULIQUE","Volvo","FRANCIA","Pyrénées",510,NA,240000,"2018",FALSE
"3416","Cabeza tractora DAF XF 480","DAF","FRANCIA","Rhône",NA,69600,286391,"2018",FALSE
"3417","Cabeza tractora DAF XF 480","DAF","FRANCIA","Rhône",NA,68500,378397,"2019",FALSE
"3418","Cabeza tractora MAN TGS 35.480","MAN","HOLANDA","Andelst",479,197500,198037,"2016",FALSE
"3419","Cabeza tractora productos peligrosos / ADR MAN TGX 18.460 4X2 BLS","MAN","FRANCIA","Seine",460,50099,535046,"2018",FALSE
"3420","Cabeza tractora productos peligrosos / ADR MAN TGX 18.460 4X2 BLS","MAN","FRANCIA","Seine",460,48999,547773,"2018",FALSE
"3421","Cabeza tractora DAF XF 480 / SUPER SPACE CAB / PTO / EURO 6 /","DAF","POLONIA","Bodzentyn",480,58900,431000,"2018",FALSE
"3422","Tractora semi portamáquinas MAN TGX 18.440 / XLX / EURO 6/","MAN","POLONIA","Bodzentyn",441,26500,736000,"2014",FALSE
"3423","Cabeza tractora Volvo FH 500 / EURO 6 / I-COOL / ACC / 492 000 KM !","Volvo","POLONIA","Bodzentyn",501,65000,492000,"2017",FALSE
"3424","Cabeza tractora Renault MAGNUM 480 DXI / RETARDER / SALOON/ EURO 5 EEV","Renault","POLONIA","Bodzentyn",480,19800,845000,"2013",FALSE
"3425","Cabeza tractora Volvo FH 500 / EURO 6 / I-COOL / ACC /","Volvo","POLONIA","Bodzentyn",501,51900,698000,"2017",FALSE
"3426","Cabeza tractora Renault C 480 / 13 LITERS /HYDRAULIC SYSTEM/225 000 KM","Renault","POLONIA","Bodzentyn",480,63000,225000,"2018",FALSE
"3427","Cabeza tractora Volvo FH 420 / LOW CAB / EURO 6 /","Volvo","POLONIA","Bodzentyn",572,32500,972000,"2015",FALSE
"3428","Cabeza tractora Scania R 520 /V8/RETARDER /I-COOL/LIMITED EDITION/HYDRA","Scania","POLONIA","Bodzentyn",520,54900,923000,"2015",FALSE
"3429","Cabeza tractora DAF XF 480 / RETARDER / I-PARK COOL/ NAVI/ FRONT AIR","DAF","POLONIA","Bodzentyn",480,58900,522000,"2017",FALSE
"3430","Cabeza tractora DAF XF 510 / SUPER SPACE CAB /I-COOL/ RETARDER/PTO","DAF","POLONIA","Bodzentyn",510,34900,790000,"2016",FALSE
"3431","Cabeza tractora Mercedes Actros 3351","Mercedes","FRANCIA","Moselle",510,55000,235000,"2008",FALSE
"3432","Cabeza tractora Scania G 480","Scania","FRANCIA","Yvelines",480,NA,790000,"2008",FALSE
"3433","Cabeza tractora Mercedes Actros 4151","Mercedes","HOLANDA","Andelst",509,169500,547208,"2011",FALSE
"3434","Cabeza tractora DAF CF 410","DAF","HOLANDA","Andelst",407,28500,314993,"2007",FALSE
"3435","Cabeza tractora Mercedes Actros 1842","Mercedes","FRANCIA","Yvelines",NA,NA,687000,"2012",FALSE
"3436","Cabeza tractora Mercedes Arocs 3351","Mercedes","HOLANDA","Veghel",509,70900,250545,"2017",FALSE
"3437","Cabeza tractora DAF CF 510 SC Hydraulik","DAF","HOLANDA","Veghel",509,21900,743207,"2015",FALSE
"3438","Cabeza tractora MAN TGX 18.520 XXL Hydraulik Standklima Navi","MAN","HOLANDA","Veghel",519,29400,695015,"2015",FALSE
"3439","Cabeza tractora Volvo FH 460","Volvo","HOLANDA","Veghel",459,30900,899855,"2015",FALSE
"3440","Cabeza tractora Volvo FH16 600","Volvo","HOLANDA","Veghel",599,45400,472239,"2013",FALSE
"3441","Cabeza tractora Volvo FH 540","Volvo","HOLANDA","Veghel",539,57400,635225,"2016",FALSE
"3442","Cabeza tractora DAF XF 480","DAF","HOLANDA","Veghel",479,41900,646373,"2017",FALSE
"3443","Cabeza tractora Mercedes Actros 2655","Mercedes","HOLANDA","Veghel",550,46400,339361,"2012",FALSE
"3444","Cabeza tractora Volvo FH 460","Volvo","HOLANDA","Veghel",459,49400,434724,"2016",FALSE
"3445","Cabeza tractora Renault T 520","Renault","HOLANDA","Veghel",519,18900,590925,"2016",FALSE
"3446","Cabeza tractora MAN TGX 26.400","MAN","HOLANDA","Veghel",399,14400,1234411,"2008",FALSE
"3447","Cabeza tractora Iveco AS440S460 XP KipphydrauI Intarder FZ.65","Iveco","ALEMANIA","Ofterdingen",460,33900,477945,"2016",FALSE
"3448","Cabeza tractora Scania R 520 /V8/RETARDER /NAVI/I-COOL/EURO 6","Scania","POLONIA","Bodzentyn",520,34900,1100000,"2014",FALSE
"3449","Cabeza tractora Scania R 500/ RETARDER/ I-PARK COOL/ NAVI/1500 L /2019","Scania","POLONIA","Bodzentyn",501,69900,570000,"1500",FALSE
"3450","Cabeza tractora Volvo FH 460 / XXL / EURO 6 / 420 000 KM /","Volvo","POLONIA","Bodzentyn",460,49900,420000,"2015",FALSE
"3451","Cabeza tractora convoy excepcional Scania R 560/V8/6X2/PUSHER-70 TONS/RETARDER/STEERING AX","Scania","POLONIA","Bodzentyn",561,45900,674000,"2013",FALSE
