,name,brand,country,city,power,price,km,year,years,years.category,y
2391,"Cabeza tractora MAN 18.480 TGX BLS, Euro 6, ZF Intarder,Klimaautomat",MAN,ALEMANIA,Hagenow,480,32000,444536,2015,7,Medium,39418.33508
2392,Cabeza tractora Mercedes Actros 1848,Mercedes,FRANCIA,Eure,480,29000,572842,2015,7,Medium,39418.33508
2393,Cabeza tractora DAF XF460,DAF,FRANCIA,Haute,460,25500,743888,2015,7,Medium,39418.33508
2394,Cabeza tractora Renault T 460 + +,Renault,HOLANDA,Etten,459,26950,888171,2015,7,Medium,39418.33508
2395,Cabeza tractora Mercedes Actros 1851 LS Giga Space Retarder Nebenantrieb,Mercedes,ALEMANIA,Sottrum,510,36950,687993,2015,7,Medium,39418.33508
2396,Cabeza tractora Scania R 490,Scania,HOLANDA,Gilze,489,34900,695556,2015,7,Medium,39418.33508
2397,Cabeza tractora Renault T460 SleeperCab - - TipperHydraulic (T802),Renault,HOLANDA,Oud Gastel,469,24950,725319,2015,7,Medium,39418.33508
2398,"Cabeza tractora Scania Highline 410hp,",Scania,HOLANDA,Sliedrecht,410,21250,912664,2015,7,Medium,39418.33508
2399,Cabeza tractora MAN TGX 18.480*Euro6*Retarder*2liegen*,MAN,ALEMANIA,Mannheim,480,27900,691200,2015,7,Medium,39418.33508
2400,Cabeza tractora MAN TGX TGX 18.480*Euro6*Retarder*Kühlbox,MAN,ALEMANIA,Mannheim,480,19900,1007000,2015,7,Medium,39418.33508
2401,Cabeza tractora Mercedes Actros 1845 E6 MP4 Retarder 2 Tank,Mercedes,ALEMANIA,Hilden,450,29800,792154,2015,7,Medium,39418.33508
2402,Cabeza tractora DAF CF 440 SSC,DAF,FRANCIA,Bas,440,15500,650000,2015,7,Medium,39418.33508
2403,Cabeza tractora Iveco Stralis AS 440 S 56 TP,Est,FRANCIA,Vaucluse,560,39500,595000,2015,7,Medium,39418.33508
2404,Cabeza tractora Renault T460,Renault,HOLANDA,S,459,29750,465294,2015,7,Medium,39418.33508
2405,"Cabeza tractora Scania Highline 410HP Euro 6, dutch truck",Scania,HOLANDA,Sliedrecht,410,21250,1027599,2015,7,Medium,39418.33508
2406,Cabeza tractora Scania R 520 /V8/RETARDER /NAVI/I-PARK COOL/EURO 6,Scania,POLONIA,Bodzentyn,520,51900,685000,2015,7,Medium,39418.33508
2407,Cabeza tractora Iveco Stralis,Iveco,ITALIA,Melegnano,NA,24800,486000,2015,7,Medium,39418.33508
2408,Cabeza tractora Scania R 450,Scania,BÉLGICA,Hooglede,450,28500,673574,2015,7,Medium,39418.33508
2409,Cabeza tractora Iveco Stralis 560,Iveco,HOLANDA,Ede,560,34900,527000,2015,7,Medium,39418.33508
2410,Cabeza tractora Renault T-Series 460 T4X2 E6,Renault,FRANCIA,Rhône,460,28500,572500,2015,7,Medium,39418.33508
2411,Cabeza tractora Volvo FH 500,Volvo,POLONIA,Szczecin,500,32703,790000,2015,7,Medium,39418.33508
2412,Cabeza tractora Mercedes Actros 1851,Mercedes,FRANCIA,Rhône,510,25000,932342,2015,7,Medium,39418.33508
2413,Cabeza tractora Mercedes 1851 LS/ Kipphydraulik,Mercedes,LUXEMBURGO,Remich,510,29900,735000,2015,7,Medium,39418.33508
2414,Cabeza tractora Mercedes 1851 LS/ Kipphydraulik/ NEUER MOTOR,Mercedes,LUXEMBURGO,Remich,510,32900,865000,2015,7,Medium,39418.33508
2415,Cabeza tractora Volvo FH 4-460 / GLOBETROTTER / AUTOMATIC / I-PARC COOL / VEB+ / / / 2015,Volvo,HOLANDA,Velddriel,459,36000,936864,2015,7,Medium,39418.33508
2416,Cabeza tractora Scania G 410,Scania,HOLANDA,Nieuwendijk,NA,24900,755000,2015,7,Medium,39418.33508
2417,Cabeza tractora Mercedes Actros 1848 E6 ACC LDW Kühlbox Alufelgen,Mercedes,ALEMANIA,Hilden,480,29800,753101,2015,7,Medium,39418.33508
2418,Cabeza tractora Mercedes Actros 1843 E6 MP4 Retarder ACC 425 Tkm,Mercedes,ALEMANIA,Hilden,430,33800,425458,2015,7,Medium,39418.33508
2419,Cabeza tractora Mercedes Actros 1845,Mercedes,BÉLGICA,Handzame,450,32900,576887,2015,7,Medium,39418.33508
2420,Cabeza tractora Renault T460 DXI + HYDR.,Renault,BÉLGICA,Handzame,460,25900,601231,2015,7,Medium,39418.33508
2421,Cabeza tractora Scania G 410 / RETARDER / LOW CAB / EURO 6 /,Scania,POLONIA,Bodzentyn,411,28900,715000,2015,7,Medium,39418.33508
2422,Cabeza tractora Scania G 410 / RETARDER / LOW CAB / EURO 6 /,Scania,POLONIA,Bodzentyn,411,28900,715000,2015,7,Medium,39418.33508
2423,Tractora semi tautliner (lonas correderas) Scania R 410,Scania,POLONIA,Szczecin,NA,33498,792000,2015,7,Medium,39418.33508
2424,Cabeza tractora Scania R 410 /RETARDER/HIGHLINE/EURO 6,Scania,POLONIA,Bodzentyn,411,25900,1021000,2015,7,Medium,39418.33508
2425,Cabeza tractora Volvo FH 420,Volvo,HOLANDA,Ede,420,30900,1011000,2015,7,Medium,39418.33508
2426,Cabeza tractora Scania G 450,Scania,PORTUGAL,Condeixa,450,29500,891000,2015,7,Medium,39418.33508
2427,Cabeza tractora Mercedes Actros 1843,Mercedes,FRANCIA,Var,430,32000,3.00E+05,2015,7,Medium,39418.33508
2428,Cabeza tractora Iveco Stralis AS440S50 T/P,Iveco,ITALIA,San Cesario Sul Panaro,500,32000,791000,2015,7,Medium,39418.33508
2429,Cabeza tractora Mercedes Actros 1845 MP4 Retarder 2 Tanks 2 Liegen,Mercedes,ALEMANIA,Hilden,450,29800,847315,2015,7,Medium,39418.33508
2430,Cabeza tractora Renault T 520 E6 High Sleeper Retarder Standklima 2 Tank,Renault,ALEMANIA,Hilden,519,32800,869713,2015,7,Medium,39418.33508
2431,Cabeza tractora productos peligrosos / ADR MAN TGX 18.480,MAN,ESPAÑA,Lucena,480,24000,803000,2014,8,Medium,37035.36053
2432,Cabeza tractora Scania G 410,Scania,ESPAÑA,Torrefarrera,410,21000,1,2014,8,Medium,37035.36053
2433,Cabeza tractora Iveco Stralis 480,Iveco,ESPAÑA,Vilagarcía De Arousa,480,29500,688918,2014,8,Medium,37035.36053
2434,Cabeza tractora Iveco Stralis AS 500 E6 Hi-Way / Kühlbox / Nur 274Tkm!,Iveco,ESPAÑA,Alcasser / Valencia,501,30800,274953,2014,8,Medium,37035.36053
2435,Cabeza tractora Mercedes Actros 1851 EURO 6 MP4 Retarder / 2 Tank / ACC,Mercedes,ESPAÑA,Alcasser / Valencia,510,31800,765197,2014,8,Medium,37035.36053
2436,Cabeza tractora Renault T 430,Renault,ESPAÑA,Teruel,NA,28000,659986,2014,8,Medium,37035.36053
2437,Cabeza tractora Volvo FH 500 Globetrotter,Volvo,ESPAÑA,Amorebieta,500,41600,580000,2014,8,Medium,37035.36053
2438,Cabeza tractora Mercedes Actros 1845 LS,Mercedes,ESPAÑA,Santa Fe,450,23000,1024661,2014,8,Medium,37035.36053
2439,Cabeza tractora DAF XF105 460,DAF,ESPAÑA,Santa Fe,460,17000,1274854,2014,8,Medium,37035.36053
2440,Cabeza tractora DAF XF 510,DAF,ESPAÑA,Santa Fe,510,35500,786010,2014,8,Medium,37035.36053
2441,Cabeza tractora DAF XF 460,DAF,ESPAÑA,Santa Fe,460,30500,798462,2014,8,Medium,37035.36053
2442,Cabeza tractora DAF XF 460 SSC,DAF,ESPAÑA,Santa Fe,460,31000,1107461,2014,8,Medium,37035.36053
2443,Cabeza tractora Renault Premium 460 DXI,Renault,ESPAÑA,Sant Celoni,460,18500,779000,2014,8,Medium,37035.36053
2444,Cabeza tractora Scania R 440,Scania,ESPAÑA,Alcasser / Valencia,440,24800,880770,2014,8,Medium,37035.36053
2445,Cabeza tractora DAF XF105 460,DAF,ESPAÑA,Molina De Segura,460,18900,850000,2014,8,Medium,37035.36053
2446,Cabeza tractora Volvo FMX 13.460,Volvo,ESPAÑA,Massanassa,460,36600,516000,2014,8,Medium,37035.36053
2447,Cabeza tractora Mercedes Actros 1851,Mercedes,ESPAÑA,Alcasser / Valencia,510,31800,765197,2014,8,Medium,37035.36053
2448,Cabeza tractora DAF XF 460,DAF,ESPAÑA,Lleida,460,24800,905000,2014,8,Medium,37035.36053
2449,Cabeza tractora Renault T-Series,Renault,ESPAÑA,Sevilla,460,26000,876413,2014,8,Medium,37035.36053
2450,Cabeza tractora Iveco Stralis AT 440 S 33 TP CNG,Iveco,ESPAÑA,Sant Celoni,330,15800,652000,2014,8,Medium,37035.36053
2451,Cabeza tractora Mercedes Actros 1845 LS,Mercedes,ESPAÑA,Sant Celoni,450,21500,1186000,2014,8,Medium,37035.36053
2452,Cabeza tractora Volvo FH 460 Globetrotter,Volvo,ESPAÑA,Massanassa,460,39900,572500,2014,8,Medium,37035.36053
2453,Cabeza tractora MAN TGS 18.480,MAN,ESPAÑA,Massalfasar,480,30000,4.00E+05,2014,8,Medium,37035.36053
2454,Cabeza tractora Scania R 520,Scania,ESPAÑA,Fuente El Saz De Jarama,NA,37000,1030000,2014,8,Medium,37035.36053
2455,Cabeza tractora Mercedes Actros 1845 LS,Mercedes,ESPAÑA,Santa Fe,450,23000,1024661,2014,8,Medium,37035.36053
2456,Cabeza tractora DAF XF105 460,DAF,ESPAÑA,Santa Fe,460,17000,1274854,2014,8,Medium,37035.36053
2457,Cabeza tractora DAF XF 510,DAF,ESPAÑA,Santa Fe,510,35500,786010,2014,8,Medium,37035.36053
2458,Cabeza tractora DAF XF 460,DAF,ESPAÑA,Santa Fe,460,36000,604178,2014,8,Medium,37035.36053
2459,Cabeza tractora DAF XF 460,DAF,ESPAÑA,Santa Fe,460,30500,798462,2014,8,Medium,37035.36053
2460,Cabeza tractora DAF XF 460 SSC,DAF,ESPAÑA,Santa Fe,460,31000,1107461,2014,8,Medium,37035.36053
2461,Cabeza tractora DAF XF 460 SSC,DAF,ESPAÑA,Santa Fe,460,31000,1107461,2014,8,Medium,37035.36053
2462,Cabeza tractora DAF XF 460,DAF,ESPAÑA,Santa Fe,460,30500,798462,2014,8,Medium,37035.36053
2463,Cabeza tractora DAF XF 460,DAF,ESPAÑA,Santa Fe,460,36000,604178,2014,8,Medium,37035.36053
2464,Cabeza tractora DAF XF105 460,DAF,ESPAÑA,Santa Fe,460,17000,1274854,2014,8,Medium,37035.36053
2465,Cabeza tractora DAF XF 510,DAF,ESPAÑA,Santa Fe,510,35500,786010,2014,8,Medium,37035.36053
2466,Cabeza tractora Mercedes Actros 1845 LS,Mercedes,ESPAÑA,Santa Fe,450,23000,1024661,2014,8,Medium,37035.36053
2467,Cabeza tractora Mercedes Actros 1845,Mercedes,ESPAÑA,Fuente El Saz De Jarama,450,18500,1080000,2014,8,Medium,37035.36053
2468,Cabeza tractora Renault T-High 520 T4X2 E6,Renault,ESPAÑA,Santa Cruz De Mudela,520,37000,860000,2014,8,Medium,37035.36053
2469,Cabeza tractora Renault T-High 480 T4X2 E6,Renault,ESPAÑA,Santa Cruz De Mudela,480,36000,1140000,2014,8,Medium,37035.36053
2470,Cabeza tractora Iveco Stralis AS440S48T/P,Iveco,ESPAÑA,Alcala De Guadaira,NA,19000,944814,2014,8,Medium,37035.36053
2471,Cabeza tractora Iveco Stralis AS440S46T/P,Iveco,ESPAÑA,Alcala De Guadaira,NA,17000,654750,2014,8,Medium,37035.36053
2472,Cabeza tractora Volvo FM 450,Volvo,ESPAÑA,Talavera De La Reina,450,25000,1160000,2014,8,Medium,37035.36053
2473,Cabeza tractora Renault T-Series 480,Renault,ESPAÑA,Massanassa,480,30900,688000,2014,8,Medium,37035.36053
2474,Cabeza tractora Volvo FH 460,Volvo,ESPAÑA,Massanassa,460,28500,1014600,2014,8,Medium,37035.36053
2475,Cabeza tractora Volvo FH 500,Volvo,ESPAÑA,Massanassa,500,34600,861900,2014,8,Medium,37035.36053
2476,Cabeza tractora Renault T-Series 480,Renault,ESPAÑA,Massanassa,480,31600,420300,2014,8,Medium,37035.36053
2477,Cabeza tractora Renault T-High,Renault,ESPAÑA,Santa Cruz De Mudela,520,35900,8.00E+05,2014,8,Medium,37035.36053
2478,Cabeza tractora Renault T-Series 480,Renault,ESPAÑA,Talavera De La Reina,480,33000,951000,2014,8,Medium,37035.36053
2479,Cabeza tractora Renault T-Series 460 T4X2 E6,Renault,PORTUGAL,Seia,460,30000,697200,2014,8,Medium,37035.36053
2480,Cabeza tractora DAF XF105 460,DAF,FRANCIA,Rhône,460,24000,8.00E+05,2014,8,Medium,37035.36053
2481,Cabeza tractora DAF XF 106 460 SC,DAF,POLONIA,Nowe Proboszczewice,460,22000,100900,2014,8,Medium,37035.36053
2482,Cabeza tractora Volvo FH 460 Globetrotter,Volvo,ITALIA,Milano,460,31500,721000,2014,8,Medium,37035.36053
2483,Cabeza tractora Renault T 460 2x Tanks,Renault,HOLANDA,Veghel,459,19900,783364,2014,8,Medium,37035.36053
2484,Cabeza tractora Iveco Stralis AS440S46 Hi-Way Steel/Air - - Intarder / - 2 Tanks,Iveco,HOLANDA,Son En Breugel,459,17400,803243,2014,8,Medium,37035.36053
2485,Cabeza tractora Mercedes Actros 1836,Mercedes,HOLANDA,Ede,360,23900,924000,2014,8,Medium,37035.36053
2486,Cabeza tractora Scania R 490,Scania,HOLANDA,Vuren,489,24900,921515,2014,8,Medium,37035.36053
2487,Cabeza tractora MAN TGX,MAN,FRANCIA,Loire,480,31250,562000,2014,8,Medium,37035.36053
2488,Cabeza tractora Renault Gamme T 460,Renault,FRANCIA,Bas,460,17900,628246,2014,8,Medium,37035.36053
2489,Cabeza tractora Scania R 490,Scania,FRANCIA,Bas,490,16500,702000,2014,8,Medium,37035.36053
2490,Cabeza tractora Volvo FH16 600,Volvo,HOLANDA,Veghel,599,48900,697210,2014,8,Medium,37035.36053
2491,Cabeza tractora DAF XF 460,DAF,HOLANDA,Veghel,459,20900,703451,2014,8,Medium,37035.36053
2492,Cabeza tractora Renault T 460,Renault,HOLANDA,Veghel,459,21800,624159,2014,8,Medium,37035.36053
2493,Cabeza tractora Renault T 460 2x Tanks,Renault,HOLANDA,Veghel,459,20400,714053,2014,8,Medium,37035.36053
2494,Cabeza tractora DAF XF 106 .460 - - 2 BEDS,DAF,HOLANDA,Nijmegen,NA,22900,805800,2014,8,Medium,37035.36053
2495,Cabeza tractora Volvo FH 460,Volvo,HOLANDA,Vuren,469,33900,933646,2014,8,Medium,37035.36053
2496,Cabeza tractora DAF XF 440,DAF,HOLANDA,Vuren,435,21950,1205944,2014,8,Medium,37035.36053
2497,Cabeza tractora DAF XF 460,DAF,HOLANDA,Ede,459,19900,1024000,2014,8,Medium,37035.36053
2498,Cabeza tractora Volvo FH 460,Volvo,HOLANDA,Nijmegen,459,30000,823482,2014,8,Medium,37035.36053
2499,Cabeza tractora Scania R 490,Scania,POLONIA,Klielno,490,21900,956341,2014,8,Medium,37035.36053
2500,Cabeza tractora DAF CF 85.410*Euro 5*2014*Automatic*1 Tank,DAF,POLONIA,Przemy,NA,24700,648000,2014,8,Medium,37035.36053
2501,Cabeza tractora MAN TGX 18.480*4x2*2014*Euro 6,MAN,POLONIA,Przemy,NA,30500,576000,2014,8,Medium,37035.36053
2502,Cabeza tractora Mercedes Actros Actros 1845 StreamSpace/Kipphydraulik/Euro 6,Mercedes,ALEMANIA,Grevenbroich,449,24990,688784,2014,8,Medium,37035.36053
2503,Cabeza tractora Mercedes Actros Actros 1845 StreamSpace/Kipphydraulik/Euro 6,Mercedes,ALEMANIA,Grevenbroich,449,24990,690036,2014,8,Medium,37035.36053
2504,Cabeza tractora Mercedes Actros Actros 1942 StreamSpace/Kipphydraulik /Euro 6,Mercedes,ALEMANIA,Grevenbroich,422,23990,738982,2014,8,Medium,37035.36053
2505,Cabeza tractora Scania R490 6X2 Silo Kompressor/Retarder/Euro 6,Scania,ALEMANIA,Grevenbroich,490,29990,1041961,2014,8,Medium,37035.36053
2506,Cabeza tractora Iveco Stralis 460,Est,FRANCIA,Loire,460,29900,357688,2014,8,Medium,37035.36053
2507,Cabeza tractora Iveco Stralis Stralis 500,Iveco,ITALIA,Castel Mella (Bs),NA,1,474000,2014,8,Medium,37035.36053
2508,Cabeza tractora DAF XF 510,DAF,HOLANDA,Veghel,509,23900,863808,2014,8,Medium,37035.36053
2509,Cabeza tractora productos peligrosos / ADR Volvo FH 540,Volvo,HOLANDA,Veghel,539,47900,487576,2014,8,Medium,37035.36053
2510,Cabeza tractora Mercedes Actros 1848,Mercedes,HOLANDA,Veghel,479,24900,683433,2014,8,Medium,37035.36053
2511,Cabeza tractora MAN TGX 18.440 XLX,MAN,HOLANDA,Veghel,440,33900,469762,2014,8,Medium,37035.36053
2512,Cabeza tractora Mercedes Actros 1848,Mercedes,HOLANDA,Veghel,479,25900,709188,2014,8,Medium,37035.36053
2513,Cabeza tractora Iveco Stralis 460,Iveco,HOLANDA,Oisterwijk,459,19900,523170,2014,8,Medium,37035.36053
2514,Cabeza tractora Iveco Stralis 460,Iveco,HOLANDA,Oisterwijk,459,19900,523170,2014,8,Medium,37035.36053
2515,Cabeza tractora Iveco Stralis 460,Iveco,HOLANDA,Oisterwijk,459,19900,478294,2014,8,Medium,37035.36053
2516,Cabeza tractora Scania G450 Sattelzugmaschine* TOPZUSTAND!,Scania,POLONIA,Nowy S,451,35900,357000,2014,8,Medium,37035.36053
2517,Cabeza tractora DAF XF 410,DAF,HOLANDA,Vuren,411,21950,703966,2014,8,Medium,37035.36053
2518,Cabeza tractora DAF XF 410,DAF,HOLANDA,Vuren,435,18950,1137018,2014,8,Medium,37035.36053
2519,Cabeza tractora Volvo FH 460,Volvo,HOLANDA,Vuren,469,33900,948726,2014,8,Medium,37035.36053
2520,Cabeza tractora DAF XF105 XF 105.460,DAF,HOLANDA,Vuren,459,17950,1149237,2014,8,Medium,37035.36053
2521,Cabeza tractora DAF XF105 XF 105.410,DAF,HOLANDA,Vuren,407,14950,1250301,2014,8,Medium,37035.36053
2522,Cabeza tractora DAF XF 510,DAF,HOLANDA,Veghel,509,51900,349837,2014,8,Medium,37035.36053
2523,Cabeza tractora Volvo FH 540,Volvo,HOLANDA,Veghel,539,38400,767516,2014,8,Medium,37035.36053
2524,Cabeza tractora DAF XF 460,DAF,HOLANDA,Vuren,459,28950,996827,2014,8,Medium,37035.36053
2525,Cabeza tractora Iveco Stralis 500,Iveco,FRANCIA,Drôme,500,7500,641945,2014,8,Medium,37035.36053
2526,Cabeza tractora Scania R 490,Scania,HOLANDA,Vuren,489,29950,788956,2014,8,Medium,37035.36053
2527,Cabeza tractora Scania R 450,Scania,HOLANDA,Breda,450,25500,946015,2014,8,Medium,37035.36053
2528,Cabeza tractora Volvo FH13 460,Volvo,PORTUGAL,Proença A Nova,460,41500,838000,2014,8,Medium,37035.36053
2529,Cabeza tractora Iveco Stralis 460,Iveco,ITALIA,Gallarate,NA,27000,733056,2014,8,Medium,37035.36053
2530,Cabeza tractora Volvo FM11 450,Volvo,ITALIA,Gallarate,450,25500,725500,2014,8,Medium,37035.36053
2531,Cabeza tractora Volvo FM11 450,Volvo,ITALIA,Gallarate,450,25500,695500,2014,8,Medium,37035.36053
2532,Cabeza tractora Renault T-Series 460,Renault,ITALIA,Gallarate,460,22000,1010114,2014,8,Medium,37035.36053
2533,Cabeza tractora DAF XF460,DAF,ITALIA,Gallarate,NA,34000,810708,2014,8,Medium,37035.36053
2534,Cabeza tractora Volvo FM 450,Volvo,ITALIA,Gallarate,450,25500,746921,2014,8,Medium,37035.36053
2535,Cabeza tractora DAF XF 460 SC SpaceCab Klima Intarder TOP Zust. Eu-6,DAF,ALEMANIA,Sindelfingen,463,32500,405000,2014,8,Medium,37035.36053
2536,"Cabeza tractora convoy excepcional Mercedes Actros 1832, Lowliner, Mega, 7080 kg",Mercedes,ALEMANIA,Bakum,320,18900,666238,2014,8,Medium,37035.36053
2537,Cabeza tractora Renault T460+HYDRAULIQUE,Renault,FRANCIA,Nord,460,24450,626240,2014,8,Medium,37035.36053
2538,Cabeza tractora Volvo FH 500,Volvo,FRANCIA,Rhône,500,45000,430000,2014,8,Medium,37035.36053
2539,Cabeza tractora Volvo FH 540,Volvo,HOLANDA,Meerkerk,550,38750,807223,2014,8,Medium,37035.36053
2540,Cabeza tractora Scania R 450,Scania,HOLANDA,Meerkerk,NA,34950,805164,2014,8,Medium,37035.36053
2541,Cabeza tractora DAF XF 410,DAF,HOLANDA,Vuren,411,21950,647063,2014,8,Medium,37035.36053
2542,Cabeza tractora DAF XF 410,DAF,HOLANDA,Vuren,411,21950,647063,2014,8,Medium,37035.36053
2543,Cabeza tractora Renault PREMIUM 460 DXI /LOW CAB/RETARDER /HYDRAULIC/EEV,Renault,POLONIA,Bodzentyn,460,19800,525000,2014,8,Medium,37035.36053
2544,Cabeza tractora Scania R 520,Scania,HOLANDA,Venlo,519,36750,1210998,2014,8,Medium,37035.36053
2545,Cabeza tractora Mercedes Actros 1840,Mercedes,HOLANDA,Vuren,394,25900,424700,2014,8,Medium,37035.36053
2546,Cabeza tractora MAN TGX 18.440,MAN,HOLANDA,Weurt,440,22900,884000,2014,8,Medium,37035.36053
2547,Cabeza tractora Renault T 520 Standklima ACC Xenon,Renault,HOLANDA,Veghel,519,31400,835930,2014,8,Medium,37035.36053
2548,Cabeza tractora MAN TGS 33.480,MAN,HOLANDA,Veghel,479,52900,529911,2014,8,Medium,37035.36053
2549,Cabeza tractora Scania R 520,Scania,HOLANDA,Veghel,519,36900,806692,2014,8,Medium,37035.36053
2550,Cabeza tractora DAF CF 85.410*Euro 5*2014*Automatic*1 Tank,DAF,POLONIA,Przemy,410,25700,577000,2014,8,Medium,37035.36053
2551,Cabeza tractora MAN TGX 18.440,MAN,BÉLGICA,Harchies (Bernissart),440,23500,651515,2014,8,Medium,37035.36053
2552,Cabeza tractora MAN TGX 18.440,MAN,BÉLGICA,Harchies (Bernissart),440,23500,651515,2014,8,Medium,37035.36053
2553,Cabeza tractora Mercedes Actros 1845LS / ATM,Mercedes,ALEMANIA,München,NA,22500,1194000,2014,8,Medium,37035.36053
2554,Cabeza tractora Volvo FM11 450,Volvo,ITALIA,Gallarate,450,27000,631500,2014,8,Medium,37035.36053
2555,Cabeza tractora Mercedes Arocs 1848,Est,FRANCIA,Seine,480,34000,414098,2014,8,Medium,37035.36053
2556,Cabeza tractora Scania R 730,Scania,FRANCIA,Vaucluse,730,34000,868000,2014,8,Medium,37035.36053
2557,Cabeza tractora Iveco Stralis Stralis Hi Road 440S42 AS420 - EURO6,Iveco,ALEMANIA,Dahlem,NA,15900,398379,2014,8,Medium,37035.36053
2558,Cabeza tractora Iveco Stralis Stralis Hi Road 440S42 AS420 - EURO6,Iveco,ALEMANIA,Dahlem,NA,15900,398379,2014,8,Medium,37035.36053
2559,Cabeza tractora Mercedes Actros 1945 Automatic / Hydraulics / / 2014,Mercedes,HOLANDA,Vuren,450,18950,895909,2014,8,Medium,37035.36053
2560,Cabeza tractora Iveco Stralis 460,Iveco,HOLANDA,Oisterwijk,459,19900,523170,2014,8,Medium,37035.36053
2561,Cabeza tractora MAN TGS 18.480,MAN,HOLANDA,Roermond,479,43900,506000,2014,8,Medium,37035.36053
2562,Cabeza tractora MAN TGS 18.480,MAN,HOLANDA,Roermond,479,43900,438000,2014,8,Medium,37035.36053
2563,Cabeza tractora DAF XF105 FAK 460,DAF,FRANCIA,Haute,460,26500,725000,2014,8,Medium,37035.36053
2564,Cabeza tractora Iveco Stralis AS440S46T/P,Iveco,ITALIA,Moncalieri,449,20000,766000,2014,8,Medium,37035.36053
2565,Cabeza tractora Scania R 520,Scania,HOLANDA,Vuren,520,35950,736650,2014,8,Medium,37035.36053
2566,Cabeza tractora Scania R 490,Scania,FRANCIA,Loire,490,37500,758000,2014,8,Medium,37035.36053
2567,Cabeza tractora DAF XF 460,DAF,HOLANDA,Ede,459,19900,916000,2014,8,Medium,37035.36053
2568,Cabeza tractora DAF XF 460,DAF,HOLANDA,Ede,459,19900,991000,2014,8,Medium,37035.36053
2569,Cabeza tractora Iveco Stralis 460,Iveco,HOLANDA,Veghel,459,15400,882443,2014,8,Medium,37035.36053
2570,Cabeza tractora Scania R 520,Scania,HOLANDA,Veghel,519,39400,779323,2014,8,Medium,37035.36053
2571,Cabeza tractora DAF XF 460,DAF,HOLANDA,Veghel,459,31400,811970,2014,8,Medium,37035.36053
2572,Cabeza tractora Mercedes Actros 1851,Mercedes,HOLANDA,Veghel,509,32900,669285,2014,8,Medium,37035.36053
2573,Cabeza tractora Scania R 520,Scania,HOLANDA,Veghel,519,50400,410657,2014,8,Medium,37035.36053
2574,Cabeza tractora Mercedes Actros 1845,Mercedes,HOLANDA,Veghel,450,17900,921688,2014,8,Medium,37035.36053
2575,Cabeza tractora Mercedes Actros 1842,Mercedes,HOLANDA,Veghel,420,20900,805749,2014,8,Medium,37035.36053
2576,Cabeza tractora MAN TGX 18.440 XLX,MAN,HOLANDA,Veghel,440,33900,483159,2014,8,Medium,37035.36053
2577,Cabeza tractora Mercedes Actros 1845,Mercedes,HOLANDA,Veghel,450,29400,731546,2014,8,Medium,37035.36053
2578,Tractora semi portamáquinas MAN TGX 18.440 / XLX / EURO 6/,MAN,POLONIA,Bodzentyn,441,26500,736000,2014,8,Medium,37035.36053
2579,Cabeza tractora Scania R 520 /V8/RETARDER /NAVI/I-COOL/EURO 6,Scania,POLONIA,Bodzentyn,520,34900,1100000,2014,8,Medium,37035.36053
2580,Cabeza tractora Mercedes Actros 1845,Mercedes,HOLANDA,Veghel,450,18800,1029616,2014,8,Medium,37035.36053
2581,Cabeza tractora Mercedes Actros 1848,Mercedes,ITALIA,Affi,480,35000,770000,2014,8,Medium,37035.36053
2582,Cabeza tractora Iveco Stralis AT440S33 STRALIS,Iveco,HOLANDA,Vuren,330,15900,543482,2014,8,Medium,37035.36053
2583,Cabeza tractora Renault T-Series 480.19 DTI 13,Renault,FRANCIA,Aube,480,20000,830000,2014,8,Medium,37035.36053
2584,Cabeza tractora Renault Premium 460,Renault,BÉLGICA,Hooglede,459,13750,664869,2014,8,Medium,37035.36053
2585,Cabeza tractora DAF XF 510,DAF,HOLANDA,Vuren,509,30900,979872,2014,8,Medium,37035.36053
2586,Cabeza tractora Mercedes Actros 1951 Standklima 2x Tanks Navi,Mercedes,HOLANDA,Veghel,509,24900,1067580,2014,8,Medium,37035.36053
