"","name","brand","country","city","power","price","km","year","stringAsFactors"
"666","Cabeza tractora Volvo FH 460 Globetrotter","Volvo","ESPAÑA","Massanassa",460,39900,572500,"2014",FALSE
"667","Cabeza tractora Volvo FH 500","Volvo","ESPAÑA","Massanassa",500,43400,697000,"2016",FALSE
"668","Cabeza tractora Renault Premium 450.18","Renault","ESPAÑA","Vilamalla",450,10000,1760000,"2008",FALSE
"669","Cabeza tractora Renault T-High 520 T4X2 E6","Renault","ESPAÑA","Lucena",520,42000,722000,"2016",FALSE
"670","Cabeza tractora Renault T-High 520 T4X2 E6","Renault","ESPAÑA","Lucena",520,46000,806000,"2016",FALSE
"671","Cabeza tractora DAF XF 480","DAF","ESPAÑA","Valencia",482,51400,502792,"2018",FALSE
"672","Cabeza tractora DAF XF 480","DAF","ESPAÑA","Valencia",482,74900,443181,"2019",FALSE
"673","Cabeza tractora DAF XF 480","DAF","ESPAÑA","Valencia",482,75900,419085,"2019",FALSE
"674","Cabeza tractora DAF XF 480","DAF","ESPAÑA","Valencia",482,74500,451669,"2019",FALSE
"675","Cabeza tractora DAF XF 480","DAF","ESPAÑA","Valencia",482,72000,509174,"2019",FALSE
"676","Cabeza tractora Mercedes","Mercedes","ESPAÑA","Fuente El Saz De Jarama",NA,20900,1350000,"2012",FALSE
"677","Cabeza tractora Iveco Stralis AT 440 S 46","Iveco","ESPAÑA","Sant Celoni",460,25800,342000,"2016",FALSE
"678","Cabeza tractora Iveco AS440S46TP Hi Way Euro6 AUT INT","Iveco","ESPAÑA","Teruel",NA,33500,597207,"2016",FALSE
"679","Cabeza tractora DAF XF 530","DAF","ESPAÑA","San Fernando De Henares",NA,59400,687093,"2018",FALSE
"680","Cabeza tractora Scania P 450","Scania","ESPAÑA","Sant Celoni",450,38500,622000,"2017",FALSE
"681","Cabeza tractora Volvo FH","Volvo","ESPAÑA","Guarromán",500,NA,485388,"2018",FALSE
"682","Cabeza tractora Volvo FH","Volvo","ESPAÑA","Guarromán",500,NA,551431,"2018",FALSE
"683","Cabeza tractora Renault T-Series 440","Renault","ESPAÑA","Massanassa",440,29900,518000,"2015",FALSE
"684","Cabeza tractora Volvo FH 500","Volvo","ESPAÑA","Massanassa",500,43900,664900,"2016",FALSE
"685","Cabeza tractora DAF CF 460","DAF","ESPAÑA","Alicante",460,NA,450000,"2017",FALSE
"686","Cabeza tractora DAF XF 460","DAF","ESPAÑA","Alicante",460,NA,510000,"2016",FALSE
"687","Cabeza tractora MAN FAT","MAN","ESPAÑA","Massalfasar",NA,75000,2e+05,"2003",FALSE
"688","Cabeza tractora MAN TGS 18.480","MAN","ESPAÑA","Massalfasar",480,30000,4e+05,"2014",FALSE
"689","Cabeza tractora MAN TGS 18.480","MAN","ESPAÑA","Iñás",480,35000,545000,"2015",FALSE
"690","Cabeza tractora Volvo FH 500","Volvo","ESPAÑA","Vilamalla",NA,NA,450000,"2016",FALSE
"691","Cabeza tractora Iveco Magirus 480","Iveco","ESPAÑA","Vilamalla",480,NA,960000,"2014",FALSE
"692","Cabeza tractora DAF XF 480","DAF","ESPAÑA","Vilamalla",480,NA,NA,NA,FALSE
"693","Cabeza tractora productos peligrosos / ADR Iveco Stralis AS 440 S 46 TP","Productos","ESPAÑA","Reus",460,NA,350000,"2017",FALSE
"694","Cabeza tractora Iveco Stralis AS 440 S 46 TP","CV","ESPAÑA","Reus",460,NA,495000,"2016",FALSE
"695","Cabeza tractora Iveco Stralis AS 440 S 46 TP","CV","ESPAÑA","Reus",460,NA,498000,"2017",FALSE
"696","Cabeza tractora Iveco Stralis AS 440 S 48 TP","Est","ESPAÑA","Reus",480,NA,598231,"2017",FALSE
"697","Cabeza tractora Iveco Stralis AS440S46T/P","Iveco","ESPAÑA","Molina De Segura",460,48000,569707,"2017",FALSE
"698","Cabeza tractora DAF XF 480","DAF","ESPAÑA","San Fernando De Henares",NA,62000,498442,"2018",FALSE
"699","Cabeza tractora DAF XF FT XF450","DAF","ESPAÑA","San Fernando De Henares",NA,64200,455331,"2018",FALSE
"700","Cabeza tractora DAF XF 460","DAF","ESPAÑA","San Fernando De Henares",462,36800,809048,"2015",FALSE
"701","Cabeza tractora MAN TGA 18.480","MAN","ESPAÑA","Soria",480,NA,660000,"2003",FALSE
"702","Cabeza tractora Mercedes Actros 1845","Mercedes","ESPAÑA","Valencia",448,94100,142136,"2021",FALSE
"703","Cabeza tractora DAF XF 480","DAF","ESPAÑA","San Fernando De Henares",NA,62000,450416,"2018",FALSE
"704","Cabeza tractora DAF XF FT XF450","DAF","ESPAÑA","San Fernando De Henares",NA,66500,312594,"2018",FALSE
"705","Cabeza tractora Iveco Stralis AS440S48T/P","Iveco","ESPAÑA","Molina De Segura",480,49000,525900,"2017",FALSE
"706","Cabeza tractora Iveco Stralis AS440S46T/P","Iveco","ESPAÑA","Ciudad Real",460,39500,434104,"2016",FALSE
"707","Cabeza tractora Iveco Stralis AS440S46T/P","Iveco","ESPAÑA","Molina De Segura",460,48000,534491,"2017",FALSE
"708","Cabeza tractora Volvo FH 500 Globetrotter","Volvo","ESPAÑA","Puerto Lumbreras",500,39500,716000,"2015",FALSE
"709","Cabeza tractora Scania G 124G400","Scania","ESPAÑA","O Corgo",400,NA,999999,"1997",FALSE
"710","Cabeza tractora Volvo FH12 460","Volvo","ESPAÑA","O Corgo",460,NA,999999,"2001",FALSE
"711","Tractora semi cisterna DAF","DAF","ESPAÑA","Seseña Nuevo",460,NA,NA,"2001",FALSE
"712","Cabeza tractora Scania R 480","Scania","ESPAÑA","Seseña Nuevo",NA,NA,1178293,"2007",FALSE
"713","Cabeza tractora Renault T-High 520 T4X2 E6","Renault","ESPAÑA","Lucena",520,48000,641000,"2016",FALSE
"714","Cabeza tractora Scania R 440","Scania","ESPAÑA","Lucena",440,14000,1260000,"2010",FALSE
"715","Cabeza tractora Renault Magnum 480.18","Renault","ESPAÑA","Lucena",480,16000,1310000,"2013",FALSE
"716","Cabeza tractora Iveco Stralis 460","Iveco","ESPAÑA","Lucena",460,28000,651000,"2016",FALSE
"717","Cabeza tractora Renault Premium 460","Renault","ESPAÑA","Lucena",460,18000,997000,"2013",FALSE
"718","Cabeza tractora Renault T-High 520 T4X2 E6","Renault","ESPAÑA","Lucena",520,32000,912000,"2015",FALSE
"719","Cabeza tractora Iveco Stralis 440 S 48","Iveco","ESPAÑA","Lucena",480,6000,1948000,"2005",FALSE
"720","Cabeza tractora Iveco Stralis 460","Iveco","ESPAÑA","Lucena",460,22000,767000,"2015",FALSE
"721","Cabeza tractora Scania R 520","Scania","ESPAÑA","Fuente El Saz De Jarama",NA,37000,1030000,"2014",FALSE
"722","Cabeza tractora Volvo FH12 500","Volvo","ESPAÑA","Valdemoro",500,NA,520000,"2014",FALSE
"723","Cabeza tractora Volvo FH12 460","Volvo","ESPAÑA","Valdemoro",460,NA,690000,"2014",FALSE
"724","Cabeza tractora Renault T520 High cab T520 HIGH SLEEPER CAB","Renault","ESPAÑA","Alcala De Guadaira",NA,55000,600500,"2019",FALSE
"725","Cabeza tractora Renault T-Series 460 T4X2 E6","Renault","ESPAÑA","Constantí",460,29500,655000,"2015",FALSE
"726","Cabeza tractora convoy excepcional Renault Kerax 420.34","Renault","ESPAÑA","Puerto Lumbreras",420,NA,337000,"2005",FALSE
"727","Cabeza tractora DAF XF 480","DAF","ESPAÑA","San Fernando De Henares",482,59900,564784,"2017",FALSE
"728","Cabeza tractora Iveco Stralis AS440S46T/P","Iveco","ESPAÑA","Ciudad Real",460,39500,429832,"2016",FALSE
"729","Cabeza tractora Iveco S-WAY AS440S51TP","Iveco","ESPAÑA","Teruel",NA,NA,NA,NA,FALSE
"730","Cabeza tractora Iveco AS440S42TP Hi Way AUT INT","Iveco","ESPAÑA","Teruel",NA,29500,530912,"2016",FALSE
"731","Cabeza tractora DAF XF 480","DAF","ESPAÑA","San Fernando De Henares",482,62200,544008,"2017",FALSE
"732","Cabeza tractora DAF XF 480","DAF","ESPAÑA","San Fernando De Henares",NA,71400,424393,"2018",FALSE
"733","Cabeza tractora DAF XF 530","DAF","ESPAÑA","San Fernando De Henares",NA,64400,506944,"2019",FALSE
"734","Cabeza tractora DAF XF 480","DAF","ESPAÑA","San Fernando De Henares",482,62500,475948,"2017",FALSE
"735","Cabeza tractora Volvo FH","Volvo","ESPAÑA","San Fernando De Henares",NA,99,999,"2017",FALSE
"736","Cabeza tractora Iveco Stralis AS440S46TP HW AUT INT E6","Iveco","ESPAÑA","Ciudad Real",460,39500,422957,"2016",FALSE
"737","Cabeza tractora Mercedes Actros 1845 LS","Mercedes","ESPAÑA","Santa Fe",450,23000,1024661,"2014",FALSE
"738","Cabeza tractora Mercedes Actros 1851 LS","Mercedes","ESPAÑA","Santa Fe",510,44000,628589,"2016",FALSE
"739","Cabeza tractora Mercedes","Mercedes","ESPAÑA","Santa Fe",400,34500,695786,"2016",FALSE
"740","Cabeza tractora Mercedes","Mercedes","ESPAÑA","Santa Fe",400,34500,637096,"2016",FALSE
"741","Cabeza tractora Mercedes Actros 1842 LS","Mercedes","ESPAÑA","Santa Fe",420,37000,590361,"2016",FALSE
"742","Cabeza tractora Mercedes Actros 1843 LS","Mercedes","ESPAÑA","Santa Fe",430,43000,552208,"2017",FALSE
"743","Cabeza tractora Mercedes Actros 1851 LS","Mercedes","ESPAÑA","Santa Fe",510,46500,531690,"2017",FALSE
"744","Cabeza tractora Mercedes Arocs 1843 LS","Mercedes","ESPAÑA","Santa Fe",430,41500,591249,"2017",FALSE
"745","Cabeza tractora Mercedes Actros 1843 LS","Mercedes","ESPAÑA","Santa Fe",430,47500,591588,"2017",FALSE
"746","Cabeza tractora Scania R 410","Scania","ESPAÑA","Santa Fe",430,54000,253300,"2018",FALSE
"747","Cabeza tractora Mercedes Actros 1852 LS","Mercedes","ESPAÑA","Santa Fe",520,NA,413125,"2019",FALSE
"748","Cabeza tractora DAF XF105 510","DAF","ESPAÑA","Santa Fe",510,11500,1006932,"2010",FALSE
"749","Cabeza tractora DAF XF105 460","DAF","ESPAÑA","Santa Fe",460,15000,1205516,"2013",FALSE
"750","Cabeza tractora DAF XF105 460","DAF","ESPAÑA","Santa Fe",460,17000,1274854,"2014",FALSE
"751","Cabeza tractora DAF XF 510","DAF","ESPAÑA","Santa Fe",510,35500,786010,"2014",FALSE
"752","Cabeza tractora DAF XF 460","DAF","ESPAÑA","Santa Fe",460,36000,604178,"2014",FALSE
"753","Cabeza tractora DAF XF 460","DAF","ESPAÑA","Santa Fe",460,30500,798462,"2014",FALSE
"754","Cabeza tractora DAF XF 460 SSC","DAF","ESPAÑA","Santa Fe",460,31000,1107461,"2014",FALSE
"755","Cabeza tractora DAF XF 510","DAF","ESPAÑA","Santa Fe",NA,33000,1029610,"2016",FALSE
"756","Cabeza tractora DAF XF 510","DAF","ESPAÑA","Santa Fe",510,35000,796372,"2016",FALSE
"757","Cabeza tractora DAF CF","DAF","ESPAÑA","Santa Fe",400,31000,583546,"2016",FALSE
"758","Cabeza tractora DAF CF FAT 400","DAF","ESPAÑA","Santa Fe",400,29000,797456,"2016",FALSE
"759","Cabeza tractora DAF CF","DAF","ESPAÑA","Santa Fe",400,32000,774554,"2016",FALSE
"760","Cabeza tractora DAF CF","DAF","ESPAÑA","Santa Fe",400,30000,693281,"2016",FALSE
"761","Cabeza tractora DAF CF FT 400","DAF","ESPAÑA","Santa Fe",400,30000,616968,"2016",FALSE
"762","Cabeza tractora DAF CF FT 370","DAF","ESPAÑA","Santa Fe",370,30000,591381,"2016",FALSE
"763","Cabeza tractora DAF CF 460","DAF","ESPAÑA","Santa Fe",460,30500,819838,"2016",FALSE
"764","Cabeza tractora DAF XF 510","DAF","ESPAÑA","Santa Fe",510,37000,767987,"2016",FALSE
"765","Cabeza tractora DAF XF 460","DAF","ESPAÑA","Santa Fe",460,34000,789363,"2016",FALSE
"766","Cabeza tractora DAF XF 460 SSC","DAF","ESPAÑA","Santa Fe",460,58500,505894,"2016",FALSE
"767","Cabeza tractora DAF XF 460","DAF","ESPAÑA","Santa Fe",460,39000,636695,"2016",FALSE
"768","Cabeza tractora DAF XF 440","DAF","ESPAÑA","Santa Fe",440,43000,530649,"2017",FALSE
"769","Cabeza tractora DAF XF 480","DAF","ESPAÑA","Santa Fe",480,51000,559785,"2017",FALSE
"770","Cabeza tractora DAF XF 530","DAF","ESPAÑA","Santa Fe",530,68000,404292,"2018",FALSE
"771","Cabeza tractora DAF XF 480","DAF","ESPAÑA","Santa Fe",480,70000,413392,"2019",FALSE
"772","Cabeza tractora DAF XF 480","DAF","ESPAÑA","Santa Fe",480,70000,378120,"2019",FALSE
"773","Cabeza tractora DAF XF 480","DAF","ESPAÑA","Santa Fe",480,70000,434485,"2019",FALSE
"774","Cabeza tractora Renault T-Series 520.18 DTI 13","Renault","ESPAÑA","Vilamalla",520,45000,460000,"2016",FALSE
"775","Cabeza tractora DAF XF 460","DAF","ESPAÑA","Alicante",460,NA,510000,"2016",FALSE
"776","Cabeza tractora Renault T-High","Renault","ESPAÑA","Sevilla",520,75000,225259,"2020",FALSE
"777","Cabeza tractora DAF Hydraulik XF 450 LOF","DAF","ESPAÑA","Llucmajor",451,49000,360000,"2018",FALSE
"778","Cabeza tractora MAN TGX 18.460","MAN","ESPAÑA","Alicante",460,NA,425000,"2018",FALSE
"779","Cabeza tractora Renault T-High","Renault","ESPAÑA","Sevilla",520,75000,242305,"2020",FALSE
"780","Cabeza tractora Renault T-High","Renault","ESPAÑA","Molina De Segura",520,47000,660000,"2018",FALSE
"781","Cabeza tractora productos peligrosos / ADR Renault T-Series","Renault","ESPAÑA","Molina De Segura",460,39000,688500,"2015",FALSE
"782","Cabeza tractora Renault T-High","Renault","ESPAÑA","Molina De Segura",520,47000,650700,"2018",FALSE
"783","Cabeza tractora Iveco Stralis AT 440 S 46 TP","Iveco","ESPAÑA","Canovelles",460,30000,424000,"2016",FALSE
"784","Cabeza tractora Iveco Stralis AS 440 S 46 TP","Iveco","ESPAÑA","Noain",460,8500,1464000,"2011",FALSE
"785","Cabeza tractora Scania R 360","Scania","ESPAÑA","Vitoria Gasteis",NA,15500,1e+06,"2012",FALSE
"786","Cabeza tractora Volvo FH13 500","Volvo","ESPAÑA","Figueres",500,35000,1075000,"2015",FALSE
"787","Cabeza tractora DAF XF105 460","DAF","ESPAÑA","Molina De Segura",460,33500,750000,"2017",FALSE
"788","Cabeza tractora Volvo FH 4","Volvo","ESPAÑA","Guarromán",500,NA,686285,"2018",FALSE
"789","Cabeza tractora Scania L 164L480","Scania","ESPAÑA","Fuente El Saz De Jarama",480,9500,2300000,"2005",FALSE
"790","Cabeza tractora Renault T-Series","Renault","ESPAÑA","Molina De Segura",480,55000,525500,"2018",FALSE
"791","Cabeza tractora Renault T-High","Renault","ESPAÑA","Molina De Segura",520,55000,549000,"2017",FALSE
"792","Cabeza tractora Renault Non spécifié","Renault","ESPAÑA","Castellon",NA,NA,1e+06,"1998",FALSE
"793","Cabeza tractora DAF XF 460","DAF","ESPAÑA","Castellon",NA,NA,560000,"2016",FALSE
"794","Cabeza tractora DAF XF 480","DAF","ESPAÑA","San Fernando De Henares",NA,58800,473007,"2018",FALSE
"795","Cabeza tractora DAF XF 480","DAF","ESPAÑA","San Fernando De Henares",NA,64800,482127,"2018",FALSE
"796","Cabeza tractora DAF XF 480","DAF","ESPAÑA","San Fernando De Henares",NA,64500,480662,"2018",FALSE
"797","Cabeza tractora Mercedes Actros","Mercedes","ESPAÑA","San Fernando De Henares",NA,99,999,"2017",FALSE
"798","Cabeza tractora DAF XF 480","DAF","ESPAÑA","San Fernando De Henares",NA,64900,441325,"2018",FALSE
"799","Cabeza tractora DAF XF 480","DAF","ESPAÑA","San Fernando De Henares",482,65100,496373,"2018",FALSE
"800","Cabeza tractora Volvo FH","Volvo","ESPAÑA","San Fernando De Henares",NA,99,999,"2017",FALSE
"801","Cabeza tractora DAF XF 480","DAF","ESPAÑA","San Fernando De Henares",NA,64800,474569,"2018",FALSE
"802","Cabeza tractora productos peligrosos / ADR Iveco Stralis AS440S46T/P","Iveco","ESPAÑA","Ciudad Real",460,40500,384721,"2016",FALSE
"803","Cabeza tractora Iveco Stralis AS 440 S 50","Iveco","ESPAÑA","Sant Celoni",500,9800,929000,"2010",FALSE
"804","Cabeza tractora Scania R 490","Scania","ESPAÑA","Sant Celoni",490,39500,698000,"2017",FALSE
"805","Cabeza tractora Mercedes Actros 1848 LS","Mercedes","ESPAÑA","Sant Celoni",480,34500,710000,"2016",FALSE
"806","Cabeza tractora productos peligrosos / ADR DAF XF 480","DAF","ESPAÑA","San Fernando De Henares",NA,63900,471045,"2018",FALSE
"807","Cabeza tractora Scania R 420","Scania","ESPAÑA","Fuente El Saz De Jarama",420,9500,1612886,"2006",FALSE
"808","Cabeza tractora Mercedes Actros 1843 LS","Mercedes","ESPAÑA","Santa Fe",430,43000,552208,"2017",FALSE
"809","Cabeza tractora DAF XF 460 SSC","DAF","ESPAÑA","Santa Fe",460,31000,1107461,"2014",FALSE
"810","Cabeza tractora DAF XF 530","DAF","ESPAÑA","Santa Fe",530,68000,404292,"2018",FALSE
"811","Cabeza tractora DAF CF","DAF","ESPAÑA","Santa Fe",400,32000,774554,"2016",FALSE
"812","Cabeza tractora DAF XF 440","DAF","ESPAÑA","Santa Fe",440,43000,530649,"2017",FALSE
"813","Cabeza tractora DAF XF 480","DAF","ESPAÑA","Santa Fe",480,51000,547463,"2017",FALSE
"814","Cabeza tractora Mercedes Actros 1843 LS","Mercedes","ESPAÑA","Santa Fe",430,43000,552208,"2017",FALSE
"815","Cabeza tractora DAF CF FT 400","DAF","ESPAÑA","Santa Fe",400,30000,616968,"2016",FALSE
"816","Cabeza tractora DAF XF 510","DAF","ESPAÑA","Santa Fe",NA,33000,1029610,"2016",FALSE
"817","Cabeza tractora DAF XF 480","DAF","ESPAÑA","Santa Fe",480,70000,378120,"2019",FALSE
"818","Cabeza tractora DAF CF FAT 400","DAF","ESPAÑA","Santa Fe",400,29000,797456,"2016",FALSE
"819","Cabeza tractora DAF XF 480","DAF","ESPAÑA","Santa Fe",480,70000,434485,"2019",FALSE
"820","Cabeza tractora DAF XF 510","DAF","ESPAÑA","Santa Fe",510,35000,796372,"2016",FALSE
"821","Cabeza tractora DAF CF FT 370","DAF","ESPAÑA","Santa Fe",370,30000,591381,"2016",FALSE
"822","Cabeza tractora DAF CF 460","DAF","ESPAÑA","Santa Fe",460,30500,819838,"2016",FALSE
"823","Cabeza tractora DAF XF 460","DAF","ESPAÑA","Santa Fe",460,30500,798462,"2014",FALSE
"824","Cabeza tractora DAF XF 460","DAF","ESPAÑA","Santa Fe",460,36000,604178,"2014",FALSE
"825","Cabeza tractora Mercedes nc","Mercedes","ESPAÑA","Santa Fe",400,34500,695786,"2016",FALSE
"826","Cabeza tractora DAF XF105 460","DAF","ESPAÑA","Santa Fe",460,17000,1274854,"2014",FALSE
"827","Cabeza tractora DAF XF 510","DAF","ESPAÑA","Santa Fe",510,35500,786010,"2014",FALSE
"828","Cabeza tractora DAF XF105 510","DAF","ESPAÑA","Santa Fe",510,11500,1006932,"2010",FALSE
"829","Cabeza tractora Renault T-Series 480","Renault","ESPAÑA","Massanassa",480,39900,413800,"2016",FALSE
"830","Cabeza tractora productos peligrosos / ADR Scania R 450","Scania","ESPAÑA","Massanassa",450,43900,638600,"2017",FALSE
"831","Cabeza tractora Renault T520 High cab T520 HIGH SLEEPER CAB","Renault","ESPAÑA","Alcala De Guadaira",NA,47000,650700,"2018",FALSE
"832","Cabeza tractora DAF XF 480","DAF","ESPAÑA","San Fernando De Henares",NA,66400,404697,"2019",FALSE
"833","Cabeza tractora DAF XF 460","DAF","ESPAÑA","Fuente El Saz De Jarama",460,23500,1100000,"2015",FALSE
"834","Cabeza tractora Iveco Stralis AS440S46T/P LNG","Iveco","ESPAÑA","Alcala De Guadaira",NA,59500,263350,"2019",FALSE
"835","Cabeza tractora DAF XF 530","DAF","ESPAÑA","San Fernando De Henares",NA,62700,582500,"2019",FALSE
"836","Cabeza tractora Iveco Stralis 460","Iveco","ESPAÑA","Fuente El Saz De Jarama",NA,13800,745785,"2013",FALSE
"837","Cabeza tractora Mercedes Actros 1845 LS","Mercedes","ESPAÑA","Santa Fe",450,23000,1024661,"2014",FALSE
"838","Cabeza tractora DAF CF","DAF","ESPAÑA","Santa Fe",400,32000,774554,"2016",FALSE
"839","Cabeza tractora Mercedes","Mercedes","ESPAÑA","Santa Fe",400,34500,695786,"2016",FALSE
"840","Cabeza tractora DAF XF 460","DAF","ESPAÑA","Massanassa",460,34500,451700,"2015",FALSE
"841","Cabeza tractora Scania R 450","Scania","ESPAÑA","Vilablareix",NA,53000,632416,"2018",FALSE
"842","Cabeza tractora Volvo FH 4","Volvo","ESPAÑA","Guarromán",500,NA,456089,"2019",FALSE
"843","Cabeza tractora Volvo FH 4","Volvo","ESPAÑA","Guarromán",500,NA,652628,"2018",FALSE
"844","Cabeza tractora Volvo FH 4","Volvo","ESPAÑA","Guarromán",500,NA,1091150,"2015",FALSE
"845","Cabeza tractora Volvo FH","Volvo","ESPAÑA","Guarromán",500,NA,795482,"2018",FALSE
"846","Cabeza tractora Volvo FH 4","Volvo","ESPAÑA","Guarromán",459,NA,708118,"2016",FALSE
"847","Cabeza tractora Iveco Trakker AD 720 T 48 T","Iveco","ESPAÑA","Zaragoza",480,82000,362000,"2005",FALSE
"848","Cabeza tractora Iveco Stralis AS 440 S 50 TP","Est","ESPAÑA","Quart De Poblet",500,35000,620000,"2016",FALSE
"849","Cabeza tractora Iveco Stralis AS440S40TP LNG","Iveco","ESPAÑA","Sant Celoni",400,39500,415000,"2017",FALSE
"850","Cabeza tractora Iveco Stralis AT 440 S 33 TP CNG","Iveco","ESPAÑA","Sant Celoni",330,19500,580000,"2015",FALSE
"851","Cabeza tractora DAF XF 480","DAF","ESPAÑA","San Fernando De Henares",NA,65500,402140,"2018",FALSE
"852","Cabeza tractora DAF XF 480","DAF","ESPAÑA","San Fernando De Henares",NA,67000,418051,"2018",FALSE
"853","Cabeza tractora Iveco Stralis 440 S 46","Iveco","ESPAÑA","Valladolid",460,34000,490559,"2016",FALSE
"854","Cabeza tractora Iveco Stralis 400","Iveco","ESPAÑA","Amorebieta",400,15500,18500,"2005",FALSE
"855","Cabeza tractora DAF XF105 460","DAF","ESPAÑA","Fuente El Saz De Jarama",460,9500,1248000,"2010",FALSE
"856","Cabeza tractora Volvo FH13 520","Volvo","ESPAÑA","Fuente El Saz De Jarama",520,39500,636000,"2006",FALSE
"857","Cabeza tractora DAF XF 530","DAF","ESPAÑA","Fuente El Saz De Jarama",530,110000,1,"2022",FALSE
"858","Cabeza tractora DAF XF105 460","DAF","ESPAÑA","Fuente El Saz De Jarama",460,16000,1440066,"2013",FALSE
"859","Cabeza tractora DAF XF 460","DAF","ESPAÑA","Alicante",460,NA,510000,"2016",FALSE
"860","Cabeza tractora MAN TGX 18.460","MAN","ESPAÑA","Alicante",460,NA,425000,"2018",FALSE
"861","Cabeza tractora DAF CF 460","DAF","ESPAÑA","Alicante",460,NA,520000,"2017",FALSE
"862","Cabeza tractora Volvo FH 540","Volvo","ESPAÑA","Vilamalla",NA,NA,4e+05,"2018",FALSE
"863","Cabeza tractora Scania R 500","Scania","ESPAÑA","Fuente El Saz De Jarama",500,14500,1451922,"2009",FALSE
"864","Cabeza tractora Iveco Stralis AS 440 S 46 TP","Est","ESPAÑA","Quart De Poblet",460,35000,515000,"2016",FALSE
"865","Cabeza tractora productos peligrosos / ADR DAF CF 460","DAF","ESPAÑA","Alcala De Los Gazules",460,17000,590000,"2012",FALSE
"866","Cabeza tractora productos peligrosos / ADR Mercedes Actros 1843","Mercedes","ESPAÑA","Alcala De Los Gazules",430,34900,530000,"2017",FALSE
"867","Cabeza tractora Renault T520 High cab T520 HIGH SLEEPER CAB","Renault","ESPAÑA","Alcala De Guadaira",NA,53000,608500,"2017",FALSE
"868","Cabeza tractora Renault T-Series 460 T4X2 E6","Renault","ESPAÑA","Molina De Segura",460,28900,7e+05,"2017",FALSE
"869","Cabeza tractora Renault T-Series 480 T4X2 E6","Renault","ESPAÑA","Molina De Segura",480,35900,5e+05,"2016",FALSE
"870","Cabeza tractora DAF XF 480","DAF","ESPAÑA","San Fernando De Henares",NA,66200,509979,"2018",FALSE
"871","Cabeza tractora Renault T-Series 480.18 DTI 13","Renault","ESPAÑA","Vilamalla",480,37000,505500,"2016",FALSE
"872","Cabeza tractora Volvo FH12","Volvo","ESPAÑA","Vilamalla",NA,8000,8e+05,"2004",FALSE
"873","Cabeza tractora Renault T-Series 460.18 DTI 11","Renault","ESPAÑA","Vilamalla",460,37000,392000,"2016",FALSE
"874","Cabeza tractora Renault T-Series 480","Renault","ESPAÑA","Massanassa",480,37600,4e+05,"2016",FALSE
"875","Cabeza tractora Renault T-Series 520","Renault","ESPAÑA","Castellón De La Plana",520,NA,625000,"2018",FALSE
"876","Cabeza tractora Renault T460 DAY CAB ADR","Renault","ESPAÑA","Alcala De Guadaira",NA,41000,697000,"2016",FALSE
"877","Cabeza tractora Renault T460 DAY CAB ADR","Renault","ESPAÑA","Alcala De Guadaira",NA,39000,688500,"2015",FALSE
"878","Cabeza tractora Iveco Stralis AT440T/P46","Iveco","ESPAÑA","Alcala De Guadaira",NA,43000,270432,"2018",FALSE
"879","Cabeza tractora Renault T-Series 480 T4X2 E6","Renault","ESPAÑA","Molina De Segura",480,34900,5e+05,"2016",FALSE
"880","Cabeza tractora Iveco Stralis AS 440 S 46 TP","Est","ESPAÑA","Quart De Poblet",460,35000,490000,"2016",FALSE
"881","Cabeza tractora Volvo FM12 380","Volvo","ESPAÑA","Sallent",380,6300,110000,"2000",FALSE
"882","Cabeza tractora Renault T-High","Renault","ESPAÑA","Molina De Segura",520,47000,672600,"2018",FALSE
"883","Cabeza tractora Renault","Renault","ESPAÑA","Molina De Segura",380,33000,636723,"2017",FALSE
"884","Cabeza tractora Renault T-High","Renault","ESPAÑA","Molina De Segura",520,34000,880648,"2016",FALSE
"885","Cabeza tractora productos peligrosos / ADR Renault T-Series","Renault","ESPAÑA","Molina De Segura",460,41000,697000,"2016",FALSE
"886","Cabeza tractora Renault T-Series","Renault","ESPAÑA","Molina De Segura",480,37000,696700,"2015",FALSE
"887","Cabeza tractora productos peligrosos / ADR Renault Premium","Renault","ESPAÑA","Molina De Segura",460,27000,430000,"2013",FALSE
"888","Cabeza tractora productos peligrosos / ADR Renault Premium","Renault","ESPAÑA","Molina De Segura",430,24500,709600,"2013",FALSE
"889","Cabeza tractora Renault T-Series","Renault","ESPAÑA","Molina De Segura",480,42000,573000,"2016",FALSE
"890","Cabeza tractora Scania R 500","Scania","ESPAÑA","Lorca",500,13500,1915000,"2005",FALSE
"891","Cabeza tractora DAF XF105 460","DAF","ESPAÑA","Massanassa",460,38900,562000,"2017",FALSE
"892","Cabeza tractora productos peligrosos / ADR Scania R 450","Scania","ESPAÑA","Massanassa",450,43900,618900,"2017",FALSE
"893","Cabeza tractora Renault T-Series 460","Renault","ESPAÑA","Fuente El Saz De Jarama",460,38000,740000,"2017",FALSE
"894","Cabeza tractora DAF XF 460","DAF","ESPAÑA","Alicante",460,NA,510000,"2016",FALSE
"895","Cabeza tractora MAN TGX 18.460","MAN","ESPAÑA","Alicante",460,NA,425000,"2018",FALSE
"896","Cabeza tractora DAF XF 480","DAF","ESPAÑA","San Fernando De Henares",NA,65600,426601,"2018",FALSE
"897","Cabeza tractora DAF XF 480","DAF","ESPAÑA","San Fernando De Henares",NA,65000,440157,"2020",FALSE
"898","Cabeza tractora Scania R","Scania","ESPAÑA","O Carballiño",381,NA,540000,"1999",FALSE
